State,Suburb,Reason for seeking support,lat,lon,Service Demand,Service Supply,Demand to Supply Ratio
NSW,TERREY HILLS,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.689464485135694,151.21936935015538,2,3,0.6666666666666666
NSW,TERRIGAL,HOUSING,-33.44350211878047,151.42613974239828,38,0,0
NSW,THE ENTRANCE,HOUSING|SUPPORT & COUNSELLING,-33.34504483990192,151.49575754932204,44,2,22
NSW,THE ENTRANCE NORTH,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.33144080227718,151.50655105391067,232,0,0
NSW,THE GAP,FOOD|HOUSING,-29.1696273473132,153.38226259072903,3,0,0
NSW,THE GLEN,HOUSING,-28.405550107037367,152.6604319142533,1,0,0
NSW,THE JUNCTION,HOUSING,-32.93812262592179,151.759947106467,20,0,0
NSW,THE OAKS,HOUSING|SUPPORT & COUNSELLING,-34.088719051351454,150.5634134068415,12,0,0
NSW,THE PILLIGA,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-30.68124665897005,149.4621804300213,2,0,0
NSW,THE PONDS,HOUSING,-33.704182702381914,150.9026001966649,11,0,0
NSW,THE ROCK,DISABILITIES|HOUSING,-35.27045937097808,147.11869825607997,1,3,0.3333333333333333
NSW,THE ROCKS,HOUSING,-33.859972,151.209444,2903,0,0
NSW,THERESA PARK,HOUSING,-33.99086206568321,150.63577100875347,69,0,0
NSW,THIRLMERE,HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.205235454222276,150.5536385340924,1,2,0.5
NSW,THIRROUL,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-34.314425990357,150.91350711716365,1,2,0.5
NSW,THORA,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-30.434528390054705,152.77503201842683,12,0,0
NSW,THORNLEIGH,HOUSING,-33.7237120499588,151.08200938365854,25,6,4.166666666666667
NSW,THORNTON,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-32.78226435583293,151.63680842209448,4,0,0
NSW,THURGOONA,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-36.055909880414795,146.99134757737303,1,8,0.125
NSW,TIGHES HILL,ALCOHOL & OTHER DRUGS|HEALTH|HOUSING|SUPPORT & COUNSELLING,-32.90451814542883,151.7561976885175,9,6,1.5
NSW,TILBA TILBA,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-36.33545504506942,150.03877985553723,17,0,0
NSW,TINGHA,EMPLOYMENT|HOUSING|SUPPORT & COUNSELLING,-29.970178052754033,151.22886688765416,1,3,0.3333333333333333
NSW,TINGIRA HEIGHTS,HOUSING|SUPPORT & COUNSELLING,-32.99711733422501,151.66677209061743,0,1,0
NSW,TINONEE,HOUSING,-31.945815422169197,152.40416668641603,0,1,0
NSW,TOCAL,HOUSING,-32.61764139325159,151.55850993755922,2,0,0
NSW,TOCUMWAL,DISABILITIES|HOUSING,-35.78035486098253,145.50776321498498,1,3,0.3333333333333333
NSW,TOLLAND,HOUSING|SUPPORT & COUNSELLING,-35.14508343471973,147.35145200663894,1,1,1
NSW,TONDERBURINE,HEALTH|HOUSING|SUPPORT & COUNSELLING,-31.33978331765237,148.79676231215038,0,1,0
NSW,TOOLEYBUC,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-35.033476460323385,143.39068404552455,0,1,0
NSW,TOONGABBIE,HOUSING,-33.79034358458958,150.94857406260238,12,1,12
NSW,TOORMINA,HOUSING,-30.355050189842515,153.087944784074,11,5,2.2
NSW,TOOTHDALE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-36.78213880707034,149.75348775027433,19,0,0
NSW,TORONTO,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.01540400710186,151.57769220882744,44,10,4.4
NSW,TORRYBURN,HOUSING,-30.445783762906817,151.20370267553386,2,0,0
NSW,TOTTENHAM,DISABILITIES|HOUSING,-32.26482758763372,147.25023151348404,0,1,0
NSW,TOUKLEY,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.2594725318404,151.5475693802561,32,7,4.571428571428571
NSW,TOWRADGI,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-34.384291828689875,150.9051702458503,20,0,0
NSW,TOWRANG,HOUSING,-34.7356,149.7667,1,0,0
NSW,TRANGIE,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-32.0603597650627,147.91358788607798,2,2,1
NSW,TREGEAR,FAMILY VIOLENCE|HOUSING|LAW,-33.74570471799869,150.7929460706146,6,0,0
NSW,TRUNDLE,DISABILITIES|HOUSING,-32.87150244226821,147.7108254205109,2,2,1
NSW,TUBBUL,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-34.23775536993398,147.97472442005736,19,0,0
NSW,TUGGERAH,FOOD|HOUSING,-33.306868144677125,151.42753736557796,5,24,0.20833333333333334
NSW,TULLAMORE,DISABILITIES|HOUSING,-32.56325800036331,147.60811889020673,0,2,0
NSW,TULLERA,HOUSING|LAW,-28.752382824684016,153.2910118598434,0,2,0
NSW,TUMBARUMBA,FOOD|HOUSING,-35.732461063740764,148.05504206271334,0,11,0
NSW,TUMBI UMBI,HOUSING,-33.37574440513812,151.43320182061038,9,1,9
NSW,TUMUT,HOUSING,-35.32075474070589,148.2325106440185,20,25,0.8
NSW,TUNCURRY,DISABILITIES|HOUSING,-32.160529925593565,152.48569608342774,5,14,0.35714285714285715
NSW,TURA BEACH,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-36.86039797506585,149.9244392739328,0,2,0
NSW,TURNERS FLAT,HOUSING,-31.03593802907272,152.6761016760256,81,0,0
NSW,TURRAMURRA,HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.73297378442642,151.12909385715432,0,6,0
NSW,TURRELLA,HOUSING,-33.930248796803696,151.14223107041153,1,0,0
NSW,TURVEY PARK,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-35.127260716409694,147.36192506596427,0,1,0
NSW,TWEED HEADS,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-28.17866545747059,153.53700037366815,172,29,5.931034482758621
NSW,TWEED HEADS SOUTH,HOUSING,-28.200230172616582,153.53488185072155,23,36,0.6388888888888888
NSW,TWEED HEADS WEST,HOUSING,-28.18383957045483,153.5052244260373,4,3,1.3333333333333333
NSW,TWELVE MILE CREEK,HOUSING,-32.639988469503486,151.87382710711512,1,0,0
NSW,TYAGARAH,HOUSING,-28.599697686490646,153.5556242162112,9,0,0
NSW,TYALGUM,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-28.359733054251322,153.22950048136497,4,0,0
NSW,TYNDALE,FAMILY VIOLENCE|HOUSING|LAW,-29.564747308203426,153.14408427941277,1,0,0
NSW,UARBRY,HOUSING|SUPPORT & COUNSELLING,-32.03804957443166,149.736202267008,3,0,0
NSW,UKI,HOUSING,-28.41456340738844,153.3282214151013,1,0,0
NSW,ULLADULLA,EMPLOYMENT|HEALTH|HOUSING|LAW|SUPPORT & COUNSELLING,-35.35723856231229,150.4613245609188,32,8,4
NSW,ULTIMO,DISABILITIES|HOUSING,-33.88028665713766,151.1979481466026,29,4,7.25
NSW,UMINA BEACH,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.518756653207745,151.310977977354,62,4,15.5
NSW,UNANDERRA,DISABILITIES|HOUSING,-34.45721183502002,150.84526546880795,16,8,2
NSW,UNGARIE,HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.57339493884876,146.91626981171925,0,1,0
NSW,UPPER COLO,HOUSING,-33.41356800020137,150.70327631504082,1,0,0
NSW,UPPER COOPERS CREEK,HOUSING|SUPPORT & COUNSELLING,-28.603860600185925,153.4028527184082,5,0,0
NSW,UPPER KARUAH RIVER,HOUSING,-32.165266847903325,151.74452509753286,1,0,0
NSW,UPPER ROUCHEL,HOUSING,-32.09829920118322,151.1926212013231,2,0,0
NSW,UPPER TAYLORS ARM,HOUSING,-30.777203986453685,152.67483718315984,1,0,0
NSW,URALLA,EMPLOYMENT|HEALTH|HOUSING|LAW,-30.655957903308813,151.5124546296824,0,9,0
NSW,URANA,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-35.32213560764007,146.2319535957056,0,2,0
NSW,URANQUINTY,HOUSING,-35.1950998,147.2434191,1,0,0
NSW,URBENVILLE,DISABILITIES|HOUSING,-28.459384428270052,152.50709278017646,0,6,0
NSW,URILA,HOUSING,-35.559973412401554,149.28883432733892,98,0,0
NSW,URUNGA,HOUSING|SUPPORT & COUNSELLING,-30.514692745766556,152.99234522220365,8,3,2.6666666666666665
NSW,VALENTINE,FAMILY VIOLENCE|HOUSING|LAW,-33.01508566472233,151.6428463512537,1,0,0
NSW,VALLA BEACH,FAMILY VIOLENCE|HOUSING|LAW,-30.589247089116455,153.00774788705132,52,0,0
NSW,VALLEY HEIGHTS,FAMILY VIOLENCE|HOUSING|LAW,-33.709984269516355,150.5844538852127,1,0,0
NSW,VAUCLUSE,HEALTH|HOUSING,-33.855920508128364,151.27715608556676,3,2,1.5
NSW,VILLAWOOD,DISABILITIES|HEALTH|HOUSING,-33.88399397059766,150.98314720251437,63,2,31.5
NSW,VINEYARD,HOUSING,-33.64449371195136,150.85089265145209,9,0,0
NSW,VOYAGER POINT,DISABILITIES|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|MENTAL HEALTH,-33.959413678416944,150.96805661930793,1,0,0
NSW,WAGGA WAGGA,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-35.10816940284544,147.3598320695523,147,105,1.4
NSW,WAHROONGA,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.72181955793968,151.1144525506365,28,16,1.75
NSW,WAITARA,FAMILY VIOLENCE|HOUSING|LAW|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.70926656348739,151.10595165561088,1,3,0.3333333333333333
NSW,WAKELEY,HOUSING|SUPPORT & COUNSELLING,-33.874217692550545,150.909811678847,65,1,65
NSW,WALCHA,HOUSING,-31.05144213884626,151.7328615662251,1,9,0.1111111111111111
NSW,WALGETT,HEALTH|HOUSING|SUPPORT & COUNSELLING,-29.97984189818399,148.05622772839652,16,14,1.1428571428571428
NSW,WALLACIA,HOUSING,-33.884001892757986,150.64370110205158,0,1,0
NSW,WALLANBAH,HOUSING|SUPPORT & COUNSELLING,-32.079394021236176,152.0893297719946,1,0,0
NSW,WALLANTHERY,HOUSING,-33.23879245041254,145.89154387557565,2,0,0
NSW,WALLAROO,HOUSING,-35.15335872294283,148.99360444294922,2,0,0
NSW,WALLSEND,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-32.8995256053993,151.66094316779234,59,15,3.933333333333333
NSW,WALMER,HOUSING,-32.651754623324905,148.74288426833812,34,0,0
NSW,WAMBERAL,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.415859809708124,151.44353761892174,5,0,0
NSW,WANGI WANGI,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.07006629465709,151.58462321596767,5,0,0
NSW,WANTIOOL,HOUSING,-34.88473952081762,147.67660258381113,3,0,0
NSW,WARABROOK,HOUSING|SUPPORT & COUNSELLING,-32.88565394365516,151.71504776798875,6,5,1.2
NSW,WARATAH,DISABILITIES|HOUSING|MENTAL HEALTH,-32.90492197295562,151.72388541241727,13,17,0.7647058823529411
NSW,WARATAH WEST,FAMILY VIOLENCE|HOUSING|LAW,-32.89987344790508,151.70746384269592,13,0,0
NSW,WAREEMBA,FAMILY VIOLENCE|HOUSING|LAW,-33.85764157092112,151.1323257672969,23,0,0
NSW,WARIALDA,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-29.385430252144047,150.52673130002722,0,7,0
NSW,WARIALDA RAIL,HOUSING,-29.63881891930434,150.52610586856937,1,0,0
NSW,WARILLA,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-34.55210652182391,150.85885061797808,19,8,2.375
NSW,WARNERS BAY,DISABILITIES|HEALTH|HOUSING,-32.971193953470035,151.65186124841009,26,1,26
NSW,WARNERVALE,HOUSING,-33.24909941975359,151.43018551045594,2,0,0
NSW,WARRADERRY,HOUSING,-33.7184185066465,148.24988214720915,5,0,0
NSW,WARRAL,HOUSING,-31.1369971516582,150.86644824794024,1,0,0
NSW,WARRAWONG,HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.48676770034301,150.8825259589582,24,18,1.3333333333333333
NSW,WARREN,HEALTH|HOUSING|LAW,-31.72949724331115,147.8547588717291,5,11,0.45454545454545453
NSW,WARRIEWOOD,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.688852348301964,151.29558173136155,12,9,1.3333333333333333
NSW,WARRIMOO,HOUSING,-33.72184176718494,150.61359920396515,21,0,0
NSW,WARWICK FARM,EMPLOYMENT|HEALTH|HOUSING|LAW,-33.91276876258599,150.9370158675505,23,1,23
NSW,WATANOBBI,HOUSING|SUPPORT & COUNSELLING,-33.26742286447311,151.4258827835228,6,1,6
NSW,WATERFALL,DISABILITIES|HEALTH|HOUSING,-34.12767094879856,150.9915707124315,16,2,8
NSW,WATERLOO,ALCOHOL & OTHER DRUGS|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.899876757729054,151.20730029703094,181,25,7.24
NSW,WATSONS BAY,HOUSING,-33.84080719593553,151.2820037900931,25,0,0
NSW,WATSONS CREEK,HOUSING,-30.697431382804044,151.0028141753684,1,0,0
NSW,WATTLE GROVE,ALCOHOL & OTHER DRUGS|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.953176953805034,150.94008888767084,0,1,0
NSW,WAUCHOPE,EMPLOYMENT|HEALTH|HOUSING|LAW,-31.472070553812117,152.73251046695688,18,12,1.5
NSW,WAUGORAH,HOUSING,-34.509340451931465,143.81000986679513,6,0,0
NSW,WAVERLEY,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.90132946538177,151.25576476470303,2,20,0.1
NSW,WEE WAA,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-30.30989545892273,149.38717872587605,3,2,1.5
NSW,WEEMELAH,HOUSING|SUPPORT & COUNSELLING,-29.044454751691656,149.28828402454445,1,0,0
NSW,WELAREGANG,FAMILY VIOLENCE|HOUSING|LAW,-36.01137124291858,147.9646879071523,1,0,0
NSW,WELBY,DISABILITIES|HOUSING,-34.439251334057325,150.4306010425981,1,0,0
NSW,WELLINGTON,ALCOHOL & OTHER DRUGS|EMPLOYMENT|FAMILY VIOLENCE|HEALTH|HOUSING|LAW,-32.56564405912714,148.96109549277136,21,9,2.3333333333333335
NSW,WENTWORTH,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.919727752287855,142.02401813575048,7,5,1.4
NSW,WENTWORTH FALLS,DISABILITIES|FOOD|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.72168290687168,150.37971275259267,6,6,1
NSW,WENTWORTH POINT,HOUSING,-33.82764564663073,151.07716747059376,5,0,0
NSW,WENTWORTHVILLE,HOUSING|SUPPORT & COUNSELLING,-33.80731435545424,150.97008412720743,5,1,5
NSW,WERRI BEACH,DISABILITIES|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|MENTAL HEALTH,-34.733343498005446,150.83422881009807,1,0,0
NSW,WERRIKIMBE,DISABILITIES|HOUSING,-31.250145614224618,152.21145179066076,20,0,0
NSW,WERRINGTON,ALCOHOL & OTHER DRUGS|DISABILITIES|EMPLOYMENT|HEALTH|HOUSING|LAW|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.7591996850017,150.752645632324,25,3,8.333333333333334
NSW,WERRINGTON COUNTY,HOUSING,-33.7490166,150.7431664,1,0,0
NSW,WERRIS CREEK,HEALTH|HOUSING|SUPPORT & COUNSELLING,-31.34737462056918,150.62164008725472,10,4,2.5
NSW,WEST ALBURY,HEALTH|HOUSING|SUPPORT & COUNSELLING,-36.07468523841426,146.88858059008217,5,4,1.25
NSW,WEST BALLINA,DISABILITIES|HOUSING,-28.859157382783255,153.52347265375687,2,0,0
NSW,WEST BUNGAWALBIN,DISABILITIES|HOUSING,-29.135428176143293,153.11912676990463,8,0,0
NSW,WEST GOSFORD,HOUSING,-33.422009200752704,151.32362492731562,2,4,0.5
NSW,WEST HOXTON,ALCOHOL & OTHER DRUGS|DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.93304606427108,150.83226156930954,5,2,2.5
NSW,WEST KEMPSEY,HOUSING,-31.059842889773027,152.8299729465946,6,7,0.8571428571428571
NSW,WEST NOWRA,HOUSING,-34.88216494155694,150.5834025978524,1,0,0
NSW,WEST PENNANT HILLS,HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.74831471994767,151.03364277677952,8,10,0.8
NSW,WEST PYMBLE,HOUSING,-33.76423332404269,151.12998662424064,5,2,2.5
NSW,WEST RYDE,HOUSING,-33.8073615897555,151.08385176039215,56,6,9.333333333333334
NSW,WEST TAMWORTH,HEALTH|HOUSING|SUPPORT & COUNSELLING,-31.101075466353635,150.90760182773724,2,2,1
NSW,WEST WALLSEND,HOUSING,-32.902793599999995,151.58195039999998,8,0,0
NSW,WEST WOLLONGONG,HOUSING|SUPPORT & COUNSELLING,-34.4239844000044,150.86730134098138,0,25,0
NSW,WEST WYALONG,DISABILITIES|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.874999907416054,147.1079762633635,3,10,0.3
NSW,WESTMEAD,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.80867452922481,150.98624527031828,32,12,2.6666666666666665
NSW,WESTON,HOUSING|SUPPORT & COUNSELLING,-32.8118868,151.4506337,10,0,0
NSW,WETHERILL PARK,HOUSING,-33.84271339533349,150.89922396086618,23,0,0
NSW,WHALAN,HOUSING,-33.75603099515082,150.80507128945447,10,0,0
NSW,WHEELER HEIGHTS,HOUSING,-33.72790337631518,151.28065395420776,7,0,0
NSW,WHERROL FLAT,HOUSING,-31.786034249819796,152.23481181634577,1,0,0
NSW,WHITTON,HOUSING|SUPPORT & COUNSELLING,-34.54759917604136,146.14159272393735,6,0,0
NSW,WHOOTA,FAMILY VIOLENCE|HOUSING|LAW,-32.31509270923615,152.48082393775948,63,0,0
NSW,WICKHAM,HOUSING|SUPPORT & COUNSELLING,-32.91952401199803,151.75711342006517,17,2,8.5
NSW,WILCANNIA,FAMILY VIOLENCE|HOUSING|LAW,-31.287788873715204,143.59935523957222,5,9,0.5555555555555556
NSW,WILEY PARK,FAMILY VIOLENCE|HOUSING|LAW,-33.92435124722614,151.06743820702732,62,0,0
NSW,WILLIGOBUNG,HOUSING,-35.655606510403054,148.037944233116,2,0,0
NSW,WILLMOT,HOUSING,-33.724086068941155,150.79284695251795,4,5,0.8
NSW,WILLOUGHBY,DISABILITIES|HEALTH|HOUSING,-33.806224742737726,151.20000201422712,2,6,0.3333333333333333
NSW,WINDALE,ALCOHOL & OTHER DRUGS|DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-32.99209977913234,151.68115198358623,48,1,48
NSW,WINDANG,HOUSING,-34.526936072528166,150.87304453832266,4,0,0
NSW,WINDSOR,HOUSING,-33.60910217520241,150.8211273610511,40,11,3.6363636363636362
NSW,WINDSOR DOWNS,HOUSING,-33.655989788874514,150.8083022662115,1,0,0
NSW,WINGHAM,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-31.85808452869302,152.35578402544857,31,8,3.875
NSW,WINMALEE,EMPLOYMENT|HEALTH|HOUSING|LAW|SUPPORT & COUNSELLING,-33.67694595058053,150.61218004966224,34,1,34
NSW,WINSTON HILLS,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.776725511255904,150.98099228387557,55,3,18.333333333333332
NSW,WISEMANS FERRY,HOUSING|SUPPORT & COUNSELLING,-33.395493513615385,150.98044712587787,0,1,0
NSW,WOLLANGAMBE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.34286523610692,150.44138635058334,32,0,0
NSW,WOLLI CREEK,HOUSING,-33.93150170783963,151.15287719799156,26,0,0
NSW,WOLLOGORANG,DISABILITIES|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|MENTAL HEALTH,-34.860274076883684,149.52382709625383,4,0,0
NSW,WOLLOMOMBI,FAMILY VIOLENCE|HOUSING|LAW,-30.47253024493826,152.1302534790934,1,0,0
NSW,WOLLONGONG,HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.42781242304237,150.8930606749797,498,85,5.858823529411764
NSW,WOLLSTONECRAFT,DISABILITIES|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.832585394114396,151.1951631978147,3,1,3
NSW,WOMBARRA,DISABILITIES|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|MENTAL HEALTH,-34.27723029570997,150.95002960860296,19,0,0
NSW,WONGARBON,HOUSING,-32.29817843492408,148.8048003307039,5,0,0
NSW,WOODBERRY,HOUSING,-32.7915325,151.6650012,8,0,0
NSW,WOODBINE,EMPLOYMENT|HEALTH|HOUSING|LAW|SUPPORT & COUNSELLING,-34.0470031842066,150.82062267103112,1,1,1
NSW,WOODBURN,HOUSING,-29.097261943731624,153.35473129869362,1,2,0.5
NSW,WOODCROFT,DISABILITIES|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|MENTAL HEALTH,-33.75643989441648,150.880711746699,61,0,0
NSW,WOODENBONG,HOUSING|SUPPORT & COUNSELLING,-28.371490976613323,152.58992773973392,1,0,0
NSW,WOODFORD,HOUSING,-33.74238401019124,150.47254799011463,2,0,0
NSW,WOODPARK,DISABILITIES|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|MENTAL HEALTH,-33.841355987377014,150.96048497039055,58,0,0
NSW,WOODRISING,HEALTH|HOUSING,-32.98595329308845,151.60657364884682,0,2,0
NSW,WOODSTOCK,ALCOHOL & OTHER DRUGS|HEALTH|HOUSING,-33.76935800495198,148.8776093144074,0,1,0
NSW,WOOLGOOLGA,HOUSING,-30.09963496652379,153.16343559260758,20,6,3.3333333333333335
NSW,WOOLI,HOUSING,-29.81658305285702,153.23915980261668,0,1,0
NSW,WOOLLAHRA,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-33.88692235757771,151.2437907881025,14,11,1.2727272727272727
NSW,WOOLLOOMOOLOO,HOUSING,-33.87160757009229,151.21927085563985,42,24,1.75
NSW,WOOLOOWARE,DISABILITIES|HOUSING,-34.04282318698059,151.1405185259215,1,1,1
NSW,WOOLWICH,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.839869887232254,151.17177644901528,4,3,1.3333333333333333
NSW,WOOMBAH,HOUSING,-29.313925421883933,153.28685267211227,0,2,0
NSW,WOONGARRAH,DISABILITIES|HOUSING,-33.23899923714857,151.4783465641447,1,2,0.5
NSW,WOONONA,DISABILITIES|HEALTH|HOUSING,-34.34635402138059,150.90179222168996,14,11,1.2727272727272727
NSW,WORONORA,HOUSING|SUPPORT & COUNSELLING,-34.024321889722756,151.0427848485684,0,1,0
NSW,WORRIGEE,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-34.91235912048004,150.63847181721857,0,1,0
NSW,WORROWING HEIGHTS,HOUSING,-35.07600243754571,150.64029766563675,0,3,0
NSW,WOY WOY,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.5011564879698,151.2960077891117,62,13,4.769230769230769
NSW,WYALONG,HOUSING,-33.900003399999996,147.2415428,3,0,0
NSW,WYEE,HOUSING,-33.172845949022566,151.46653682830728,1,3,0.3333333333333333
NSW,WYNDHAM,HOUSING,-36.92255126911132,149.6329228749566,1,0,0
NSW,WYOMING,HOUSING,-33.404668238301404,151.3635228157813,17,14,1.2142857142857142
NSW,WYONG,HOUSING|LAW|SUPPORT & COUNSELLING,-33.276415343583295,151.4323302192383,96,29,3.310344827586207
NSW,WYONG CREEK,HOUSING,-33.25618824022112,151.33355478893702,2,0,0
NSW,YAGOONA,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.90463512755714,151.02016513382168,59,8,7.375
NSW,YALLAH,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-34.53244300209722,150.79457610820006,45,0,0
NSW,YAMBA,HOUSING,-29.43322121965322,153.34062445316488,12,25,0.48
NSW,YANDERRA,HOUSING|SUPPORT & COUNSELLING,-34.317358929486744,150.57142760658903,1,0,0
NSW,YANNERGEE,HOUSING,-31.46345916229487,150.06585236022184,7,0,0
NSW,YARRABANDAI,HOUSING,-33.135406927793156,147.57787620086813,1,0,0
NSW,YARRAWONGA,HOUSING,-32.367106957399194,149.65485996304722,2,0,0
NSW,YARROWFORD,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-29.651797548797376,151.74787801427968,9,0,0
NSW,YASS,HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.825647935847705,148.914204849316,27,16,1.6875
NSW,YELLOW ROCK,DISABILITIES|HOUSING,-33.696178396558935,150.63390368556492,22,0,0
NSW,YENNORA,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.86184203414201,150.9682312225251,1,2,0.5
NSW,YEOVAL,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-32.7659707994527,148.60447774088334,0,6,0
NSW,YERRINBOOL,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-34.347706086410554,150.55886934741133,13,0,0
NSW,YIPPIN CREEK,FAMILY VIOLENCE|HOUSING|LAW,-31.455796040047908,152.7113161886896,1,0,0
NSW,YOOGALI,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-34.312675567331326,146.10001888189078,37,2,18.5
NSW,YORKLEA,HOUSING,-28.942548809695197,153.07759642859946,29,0,0
NSW,YOUNG,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-34.29814973632387,148.33970444695765,27,31,0.8709677419354839
NSW,YOWIE BAY,FAMILY VIOLENCE|HOUSING|LAW,-34.050757342973306,151.10282512231183,43,0,0
NSW,ZETLAND,HOUSING,-33.905604398680154,151.21258572685758,12,0,0
